REPO NAME,FILE NAME,DEFAULT NAMESPACE,HTTP WITHOUT TLS,MISSING SECURITY CONTEXT,PRIVILEGE ESCALATION,USPECIFIED PRIVILEGE ESCALATION,ROOT PRIVILEGE,NO ROLLING UPDATE,USERNAME,PASSWORD,KEY,SECURE FLAG
stackgres,cluster-role.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,integrate-grafana-job.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,webapi-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,operator-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,create-certificate-job.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,validating-webhook-configuration.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,webapi-cluster-role.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,mutating-webhook-configuration.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,grafana-dashboard-configmap.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,webapi-authentication-secret.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,operator-nginx-configmap.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,webapi-service.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,webapi-service-account.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,certificate-secret.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,webapi-nginx-configmap.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,service-account.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,webapi-authorization-rbac.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,webapi-cluster-role-binding.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,cluster-role-binding.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,operator-service.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,yamllint-config.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,enable-anti-affinity.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,no-pgbouncer.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,restore.backup.values.yaml,0,1,0,0,0,0,0,0,0,2,True
stackgres,distributed-logs.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,prometheus-integration.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,backupconf-removal.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,custom-annotations-values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,prometheus-dependency.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,backup.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,operator-backup-api.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,manual-backup.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,restore.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,switchover-and-backup.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,default.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,sql-scripts.values.yaml,0,0,0,0,0,0,0,0,0,2,True
stackgres,operator-cluster-api.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,backup-with-aks-storage.values.yaml,0,0,0,0,0,0,0,0,0,2,True
stackgres,backup-with-gcs-storage.values.yaml,0,0,0,0,0,0,0,0,0,1,True
stackgres,backup-with-gcs-storage-wi.values.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,backup-with-s3-storage.values.yaml,0,0,0,0,0,0,0,0,0,2,True
stackgres,envoy_nopgbouncer.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,default_envoy.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,stackgres-cluster.yaml,0,0,0,0,0,0,0,0,0,0,False
stackgres,stackgres-operator.yaml,0,0,0,0,0,0,0,2,2,1,True
stackgres,wercker.yml,0,0,0,0,0,0,0,0,0,0,False
turkce-kubernetes,deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
turkce-kubernetes,rs.yaml,0,0,0,0,0,0,1,0,0,0,True
turkce-kubernetes,rc.yaml,0,0,0,0,0,0,1,0,0,0,True
turkce-kubernetes,fluentd-ds.yaml,0,0,0,0,0,1,0,0,0,0,True
turkce-kubernetes,logging-ns.yaml,0,0,0,0,0,0,0,0,0,0,False
turkce-kubernetes,gcr-deployment.yaml,0,0,0,0,0,0,1,0,0,0,True
turkce-kubernetes,logger.yaml,0,0,1,0,0,0,0,0,0,0,True
turkce-kubernetes,one-time.yaml,0,0,1,0,0,0,0,0,0,0,True
gitlab-ci-google-cloud-kubernetes,kubernetes.tpl.deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-ci-google-cloud-kubernetes,cloudbuild.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-ci-google-cloud-kubernetes,kubernetes.tpl.service.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-ci-google-cloud-kubernetes,kubernetes.tpl.ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-ci-google-cloud-kubernetes,kubernetes.tpl.ingress-ssl.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-ci-google-cloud-kubernetes,.gitlab-ci.yml,0,0,0,0,0,0,0,0,0,0,False
gitlab-ci-google-cloud-kubernetes,kubernetes.roles.yml,0,0,0,0,0,0,0,0,0,0,False
data-image,.gitlab-ci.yml,0,0,0,0,0,0,0,0,0,0,False
data-image,secrets.template.yaml,0,0,0,0,0,0,0,0,0,0,False
data-image,prometheus_config.yml,0,0,0,0,0,0,0,0,0,6,True
data-image,nginx_values.yaml,0,0,0,0,0,0,0,0,0,0,False
data-image,deployment.yaml,1,0,0,0,0,0,0,0,0,10,True
data-image,ingress.yml,0,0,0,0,0,0,0,0,0,0,False
data-image,services.yml,1,0,0,0,0,0,0,0,0,0,True
data-image,persistent_volume.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,minikube.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,service.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,docker-desktop.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,.gitlab-ci.yml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,helmfile.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,helmfile.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,helmfile.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,container_memory.yml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,environments.yaml,0,0,0,0,0,0,0,0,0,0,False
gitlab-com,helmDefaults.yaml,0,0,0,0,0,0,0,0,0,0,False
seneferu,ci.yaml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.gitlab-ci.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,ci.yaml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,circle.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,appveyor.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.codecov.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,license.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,appveyor.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
seneferu,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,service.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,namespace.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,calico.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,calico.bgpconfig.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,calicoctl.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,calico.nodes.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,calico.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,calicoctl.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,deployment-server.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,namespace.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,daemonset-pimd.yaml,0,0,0,0,0,1,0,0,0,0,True
calico-cumulus,deployment-client.yaml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,site.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,spine-switches.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,leaf-switches.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,globals.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,main.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,mgmt_vrf.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,main.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,bridge_svi.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,main.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,bridge_ports.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,main.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,main.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,main.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,bgp_peering.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,bgp.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,main.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,ospf_loopbacks.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,ospf_routerid.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,ospf_interfaces.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,ospf_process.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,main.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,main.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,ipv4.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,spine-sw2.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,spine-sw1.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,leaf-sw1.yml,0,0,0,0,0,0,0,0,0,0,False
calico-cumulus,leaf-sw2.yml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,sample-pod-2.yaml,0,0,1,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,sample-pod.yaml,0,0,0,0,1,1,0,0,0,0,True
OpenStack-on-Kubernetes,sample-nfs-server.yaml,0,0,0,0,1,1,0,0,0,0,True
OpenStack-on-Kubernetes,pod-info.yaml,0,0,1,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,sample-neutron.yaml,0,0,0,0,1,1,0,0,0,0,True
OpenStack-on-Kubernetes,sample-secret-1.yaml,0,0,0,0,0,0,0,0,1,0,True
OpenStack-on-Kubernetes,sample-pod-1.yaml,0,0,0,0,1,1,0,0,0,0,True
OpenStack-on-Kubernetes,mongodb.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,neutron-server.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-nova-compute-setup.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,glance-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-cinder-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-keystone-setup.yaml,0,1,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,glance-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nfs-server.yaml,0,0,0,0,1,1,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-env-common.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,zookeeper.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-nova-server-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,nfs-server-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,horizon.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-horizon-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,galera-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,rabbitmq.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,keystone.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-neutron-server-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,galera-etcd.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,cinder-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nova-compute.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,haproxy.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,galera-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nova-server.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,zookeeper-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,galera.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,mongodb-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,rabbitmq-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,glance.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,rabbitmq-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,cinder.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nfs-server-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,cinder-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,zookeeper-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-glance-setup.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,mongodb-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,memcached.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,mongodb.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,neutron-server.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-nova-compute-setup.yaml,0,4,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-init-container-scripts.yaml,0,11,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,glance-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,ceilometer-central-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-zookeeper-setup.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-cinder-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-keystone-setup.yaml,0,1,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,glance-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-ovs-setup.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nfs-server.yaml,0,0,0,0,1,1,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-env-common.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,zookeeper.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-nova-server-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,nfs-server-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-ceilometer-central-setup.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,horizon.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,ceilometer-central.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-horizon-setup.yaml,0,1,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,etcd.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-openstack-openrc.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,galera-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,aodh.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,rabbitmq.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,keystone.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-neutron-server-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,cinder-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nova-compute.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,haproxy.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,ceilometer-central-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,galera-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nova-server.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,zookeeper-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,galera.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,mongodb-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-heat-setup.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,rabbitmq-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,glance.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,rabbitmq-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,cinder.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,heat.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nfs-server-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,cinder-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,zookeeper-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-glance-setup.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-aodh-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,mongodb-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,memcached.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,mongodb.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,neutron-server.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-nova-compute-setup.yaml,0,4,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-init-container-scripts.yaml,0,11,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,glance-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,ceilometer-central-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-zookeeper-setup.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-cinder-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-keystone-setup.yaml,0,1,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,glance-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-ovs-setup.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nfs-server.yaml,0,0,0,0,1,1,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-env-common.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,zookeeper.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-nova-server-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,nfs-server-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-ceilometer-central-setup.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,horizon.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,ceilometer-central.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-horizon-setup.yaml,0,1,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,etcd.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-openstack-openrc.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,galera-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,aodh.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,rabbitmq.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,keystone.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-neutron-server-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,cinder-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nova-compute.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,haproxy.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,ceilometer-central-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,galera-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nova-server.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,zookeeper-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,galera.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,mongodb-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-heat-setup.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,rabbitmq-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,glance.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,rabbitmq-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,cinder.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,heat.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,nfs-server-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,cinder-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,zookeeper-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
OpenStack-on-Kubernetes,configMap-glance-setup.yaml,0,3,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,configMap-aodh-setup.yaml,0,2,0,0,0,0,0,0,0,0,True
OpenStack-on-Kubernetes,mongodb-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
