REPO NAME,FILE NAME,DEFAULT NAMESPACE,HTTP WITHOUT TLS,MISSING SECURITY CONTEXT,PRIVILEGE ESCALATION,USPECIFIED PRIVILEGE ESCALATION,ROOT PRIVILEGE,NO ROLLING UPDATE,USERNAME,PASSWORD,KEY,SECURE FLAG
go-grpc-microservices-k8s,configmap.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,deployment.yaml,0,0,0,0,0,0,0,0,0,2,True
go-grpc-microservices-k8s,virtualservice.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,service.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,destinationrule.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,configmap.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,deployment.yaml,0,0,0,0,0,0,0,0,0,2,True
go-grpc-microservices-k8s,virtualservice.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,service.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,destinationrule.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,configmap.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,namespaces.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,deployment.yaml,0,0,0,0,0,0,0,0,0,3,True
go-grpc-microservices-k8s,virtualservice.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,service.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,destinationrule.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,configmap.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,service.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,pod.yaml,0,0,1,0,0,0,0,0,0,0,True
go-grpc-microservices-k8s,deployment.yaml,0,0,0,0,0,0,0,0,0,4,True
go-grpc-microservices-k8s,virtualservice.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,service.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,destinationrule.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,configmap.yaml,0,0,0,0,0,0,0,0,0,0,False
go-grpc-microservices-k8s,ingressgateway.yaml,0,0,0,0,0,0,0,0,0,0,False
gRPC-demo-go-app,webserver_config.yaml,0,0,0,0,0,0,0,0,0,0,False
gRPC-demo-go-app,webserver_secret.yaml,0,0,0,0,0,0,0,0,0,0,False
gRPC-demo-go-app,ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
gRPC-demo-go-app,demo-go-web.yaml,0,0,0,0,0,0,1,0,0,0,True
gRPC-demo-go-app,statefulSet.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-go-auth,go-refresh-token-store.yml,0,0,0,0,0,0,0,0,0,0,False
k8s-go-auth,go-user-store-redis.yml,0,0,0,0,0,0,0,0,0,0,False
k8s-go-auth,go-auth-service.yml,0,0,0,0,0,0,0,0,0,0,False
Pricely,docker-compose.override.yml,0,0,0,0,0,0,0,0,0,0,False
Pricely,identity-service.yml,0,0,0,0,0,0,0,0,0,0,False
Pricely,item-service.yml,0,0,0,0,0,0,0,0,0,0,False
Pricely,menu-service.yml,0,0,0,0,0,0,0,0,0,0,False
Pricely,dotnet-core.yml,0,0,0,0,0,0,0,0,0,0,False
istio-spring-boot-minikube,deployment.yml,0,0,0,0,0,0,0,0,0,0,False
istio-spring-boot-minikube,deployment-mongo.yml,0,0,0,0,0,0,0,0,0,0,False
istio-spring-boot-minikube,istio-gateway.yml,0,0,0,0,0,0,0,0,0,0,False
AWS-Microservices-Project,config.yml,0,0,0,0,0,0,0,0,0,1,True
kubernetes-ckad,kubia-rc-readinessprobe.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,kubia-svc-nodeport-onlylocal.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-svc-nodeport.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-svc-publish-not-ready.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,external-service.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-svc-named-ports.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-svc-loadbalancer.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,external-service-endpoints.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-ingress-tls.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,external-service-externalname.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-svc.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-svc-client-ip-session-affinity.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-svc-headless.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-manual-with-labels-fahmifahim.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,kubia-gpu.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,custom-namespace.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-manual-custom-namespace.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,kubia-manual.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,kubia-manual-with-labels.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,kubia-liveness-probe-3.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,kubia-liveness-probe-2.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,kubia-replicaset-matchexpressions.yaml,0,0,0,0,0,0,1,0,0,1,True
kubernetes-ckad,ssd-monitor-daemonset.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,cronjob.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,multi-completion-parallel-batch-job.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-replicaset.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,kubia-liveness-probe.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,kubia-rc.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,time-limited-batch-job.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-liveness-probe-initial-delay.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,multi-completion-batch-job.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,batch-job.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,pre-stop-hook-command.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,pre-stop-hook-httpget.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,termination-message.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,termination-message-success.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,fortune-server.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,post-start-hook-httpget.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,replicaset-crashingpods.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,pre-stop-hook-volume.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,post-start-hook.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,fortune-client.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,persistent-volumes-hostpath.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-statefulset.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,kubia-service-public.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-service-headless.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-statefulset-peers.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,persistent-volumes-gcepd.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-website.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,database-broker.yaml,0,1,0,0,0,0,0,0,0,0,True
kubernetes-ckad,database-instance.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,imaginary-kubia-website.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,k8s-site.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,website-crd.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,website-controller.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,my-postgres-db-binding.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,production-deployment.yaml,0,0,0,0,0,0,1,0,0,1,True
kubernetes-ckad,frontend-podaffinity-preferred-host.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,preferred-deployment.yaml,0,0,0,0,0,0,1,0,0,2,True
kubernetes-ckad,frontend-podantiaffinity-host.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,frontend-podaffinity-host.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,kubia-gpu-nodeaffinity.yaml,0,0,1,0,0,0,0,0,0,1,True
kubernetes-ckad,frontend-podaffinity-rack.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,kubia-gpu-nodeselector.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,my-job.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,curl.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,downward-api-env.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,curl-with-ambassador.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,downward-api-volume.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,mongodb-pod-hostpath.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,mongodb-pod-nfs.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,test.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,storageclass-fast-hostpath.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,mongodb-pv-hostpath.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,mongodb-pvc-dp.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,mongodb-pod-aws.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,mongodb-pod-pvc.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,mongodb-pod-gcepd.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,mongodb-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,gitrepo-volume-pod.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,mongodb-pv-gcepd.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,mongodb-pvc-dp-nostorageclass.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,storageclass-fast-gcepd.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,fortune-pod.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,mongodb-pvc-pod.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,mongodb-pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,mongodb-pv.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,fortune-config.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,fortune-pod-configmap-volume-defaultMode.yaml,0,0,1,0,0,0,0,0,0,1,True
kubernetes-ckad,fortune-pod-args-configmap.yaml,0,0,1,0,0,0,0,0,0,1,True
kubernetes-ckad,fortune-pod-env-configmap.yaml,0,0,1,0,0,0,0,0,0,1,True
kubernetes-ckad,fortune-pod-https.yaml,0,0,1,0,0,0,0,0,0,2,True
kubernetes-ckad,fortune-pod-args.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,fortune-pod-configmap-volume.yaml,0,0,1,0,0,0,0,0,0,1,True
kubernetes-ckad,fortune-pod-env.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,pod-with-private-image.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,fortune-pod-configmap-volume-with-items.yaml,0,0,1,0,0,0,0,0,0,1,True
kubernetes-ckad,kubia-deployment-v1.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,kubia-deployment-v3.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,kubia-deployment-v2.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-rc-and-service-v1.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,kubia-deployment-v3-with-readinesscheck.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-deployment-and-service-v1.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,network-policy-cart.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,pod-as-user-guest.yaml,0,0,0,0,1,0,0,0,0,0,True
kubernetes-ckad,pod-with-shared-volume-fsgroup.yaml,0,0,0,0,1,0,0,0,0,0,True
kubernetes-ckad,network-policy-egress.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,pod-with-host-pid-and-ipc.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,psp-privileged.yaml,0,0,1,0,0,1,0,0,0,0,True
kubernetes-ckad,kubia-hostport.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,pod-with-readonly-filesystem.yaml,0,0,0,0,1,0,0,0,0,0,True
kubernetes-ckad,psp-capabilities.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,pod-with-shared-volume.yaml,0,0,0,0,1,0,0,0,0,0,True
kubernetes-ckad,psp-volumes.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,network-policy-default-deny.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,network-policy-postgres.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,pod-add-settime-capability.yaml,0,0,0,0,1,0,0,0,0,0,True
kubernetes-ckad,network-policy-cidr.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,pod-drop-chown-capability.yaml,0,0,0,0,1,0,0,0,0,0,True
kubernetes-ckad,psp-must-run-as.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,pod-security-policy.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,pod-privileged.yaml,0,0,0,0,1,1,0,0,0,0,True
kubernetes-ckad,pod-with-host-network.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,pod-run-as-non-root.yaml,0,0,0,0,1,0,0,0,0,0,True
kubernetes-ckad,pod-add-sysadmin-capability.yaml,0,0,0,0,1,0,0,0,0,0,True
kubernetes-ckad,pod-deadline.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,qos-burstable.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,limited-pod.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,requests-pod-2.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,qos-guaranteed.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,quota-object-count.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,quota-storage.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,qos-burstable2.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,memoryhog.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,requests-pod.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,limits.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,quota-scoped.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,limits2.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,kubia-requests.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,custom-resource-request-pod.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,limits-pod-too-big.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,quota-cpu-memory.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,qos-besteffort.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,deployment.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,deployment-apps-v1beta2.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,service-reader.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,node-lister.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,curl-custom-sa.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,pv-reader.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,sa-image-pull-secrets.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,quota.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,business-app.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,cronjob.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,job.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,pv.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,adaper.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,rq2.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,pvc.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,tmp.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,netpol.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,depl.yaml,0,0,0,0,0,0,1,0,0,0,True
kubernetes-ckad,pod.yaml,0,0,1,0,0,0,0,0,0,0,True
kubernetes-ckad,rq.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,auth-delegator.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,metrics-server-service.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,auth-reader.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,metrics-apiservice.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,metrics-server-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,auth-delegator.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,metrics-server-service.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,auth-reader.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,metrics-apiservice.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,metrics-server-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,aggregated-metrics-reader.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,resource-reader.yaml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
kubernetes-ckad,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
